Layers,Units,Epochs,Batch Size,Activation,Optimizer,Loss,Predictions,MAPE
5,32,50,16,relu,rmsprop,huber_loss,"[102.67712, 102.67479, 102.67537, 102.67733, 102.677826, 102.67829, 102.67829, 102.67829]",0.3126005848981904
5,32,50,16,tanh,adam,mse,"[119.74915, 120.43095, 120.42555, 120.10612, 120.36503, 120.9434, 120.96887, 120.96695]",0.2055629045181975
5,32,50,16,tanh,adam,huber_loss,"[118.57898, 119.104294, 119.09689, 118.83623, 119.01107, 119.41868, 119.43359, 119.43167]",0.21160654172781668
5,32,50,16,tanh,rmsprop,mse,"[115.46912, 115.68473, 115.67582, 115.55723, 115.60553, 115.73105, 115.73341, 115.73278]",0.22697576049996077
5,32,50,16,tanh,rmsprop,huber_loss,"[115.46883, 115.672104, 115.661026, 115.55112, 115.60158, 115.72166, 115.72376, 115.7232]",0.22701101541968535
5,32,50,32,relu,adam,mse,"[129.76392, 131.40688, 131.5808, 131.10225, 132.36053, 135.05948, 135.26689, 135.33908]",0.16599232794150098
5,32,50,32,relu,adam,huber_loss,"[131.35884, 133.29776, 133.46617, 133.02495, 134.69298, 137.99309, 138.27934, 138.39337]",0.16212530007923448
5,32,50,32,relu,rmsprop,mse,"[115.23213, 115.31114, 115.306725, 115.263054, 115.28053, 115.32482, 115.325134, 115.32504]",0.22849819856916512
5,32,50,32,relu,rmsprop,huber_loss,"[114.90282, 114.95266, 114.9503, 114.922066, 114.93239, 114.95956, 114.95968, 114.95965]",0.23047440276442654
5,32,50,32,tanh,adam,mse,"[120.41317, 121.45986, 121.4541, 120.98847, 121.43509, 122.385, 122.446785, 122.44527]",0.2008869951902473
5,32,50,32,tanh,adam,huber_loss,"[118.64256, 119.06608, 119.0605, 118.84936, 118.989105, 119.31796, 119.32767, 119.32638]",0.2117102177143811
5,32,50,32,tanh,rmsprop,mse,"[115.373665, 115.53512, 115.527855, 115.438995, 115.47517, 115.5682, 115.56952, 115.56916]",0.22758656079290968
5,32,50,32,tanh,rmsprop,huber_loss,"[115.21418, 115.28851, 115.28442, 115.24339, 115.26057, 115.30298, 115.30325, 115.30317]",0.22859210129922114
5,50,30,16,relu,adam,mse,"[95.087776, 95.171, 95.152466, 95.07008, 95.02471, 94.96853, 94.96872, 94.968254]",0.3637328527364166
5,50,30,16,relu,adam,huber_loss,"[109.789696, 110.17366, 110.138176, 109.88554, 109.89515, 109.99152, 109.998276, 109.994225]",0.26368819904081375
5,50,30,16,relu,rmsprop,mse,"[113.246826, 113.263596, 113.26226, 113.25277, 113.255295, 113.262375, 113.26238, 113.26238]",0.24175900597752764
5,50,30,16,relu,rmsprop,huber_loss,"[101.62225, 101.65091, 101.646645, 101.62267, 101.61437, 101.606834, 101.60686, 101.60682]",0.3196794151506813
5,50,30,16,tanh,adam,mse,"[106.46372, 106.78067, 106.74652, 106.5154, 106.483864, 106.498245, 106.50257, 106.49908]",0.28666271143146893
5,50,30,16,tanh,adam,huber_loss,"[106.720116, 107.255165, 107.19602, 106.80785, 106.7617, 106.79791, 106.810196, 106.80024]",0.2844714093277775
5,50,30,16,tanh,rmsprop,mse,"[115.30698, 115.4332, 115.42779, 115.35791, 115.38523, 115.457214, 115.45803, 115.4578]",0.22800469641098808
5,50,30,16,tanh,rmsprop,huber_loss,"[115.17639, 115.229004, 115.22599, 115.19701, 115.20944, 115.239525, 115.23967, 115.23963]",0.2288324225094319
5,50,30,32,relu,adam,mse,"[100.27253, 100.79779, 100.723305, 100.281006, 100.11278, 99.93908, 99.949684, 99.93674]",0.32913567226800294
5,50,30,32,relu,adam,huber_loss,"[99.43226, 99.686554, 99.644104, 99.426994, 99.33618, 99.236275, 99.238686, 99.2354]",0.33466978787714435
5,50,30,32,relu,rmsprop,mse,"[103.94904, 103.96098, 103.95929, 103.94986, 103.94747, 103.946045, 103.946045, 103.94604]",0.3040808758870325
5,50,30,32,relu,rmsprop,huber_loss,"[111.54978, 111.56764, 111.56622, 111.55506, 111.556595, 111.5626, 111.562614, 111.56261]",0.25312903405092124
5,50,30,32,tanh,adam,mse,"[106.095566, 106.57231, 106.519196, 106.167885, 106.11522, 106.12829, 106.13798, 106.12985]",0.2888997376470706
5,50,30,32,tanh,adam,huber_loss,"[106.20715, 106.643814, 106.593834, 106.271774, 106.22502, 106.23951, 106.24759, 106.24069]",0.2882176456953424
5,50,30,32,tanh,rmsprop,mse,"[115.358154, 115.512, 115.50505, 115.41982, 115.454704, 115.543816, 115.54502, 115.544685]",0.22768182595796554
5,50,30,32,tanh,rmsprop,huber_loss,"[115.18146, 115.238625, 115.23583, 115.20406, 115.21679, 115.24918, 115.24935, 115.249306]",0.22879562724577596
5,50,50,16,relu,adam,mse,"[109.253296, 109.586464, 109.558105, 109.33309, 109.333855, 109.40568, 109.41077, 109.40766]",0.2675308139619242
5,50,50,16,relu,adam,huber_loss,"[108.764694, 109.01978, 108.99578, 108.82116, 108.81721, 108.864105, 108.867035, 108.8651]",0.2711131340161087
5,50,50,16,relu,rmsprop,mse,"[115.4572, 115.65666, 115.64788, 115.538414, 115.58425, 115.70113, 115.70316, 115.702614]",0.2270807479807203
5,50,50,16,relu,rmsprop,huber_loss,"[115.112785, 115.13263, 115.13134, 115.12025, 115.12474, 115.13575, 115.13578, 115.13577]",0.2292361185210334
5,50,50,16,tanh,adam,mse,"[116.51151, 117.057144, 117.03913, 116.75045, 116.89728, 117.2559, 117.27145, 117.268135]",0.22106882791424165
5,50,50,16,tanh,adam,huber_loss,"[117.95572, 118.602196, 118.58851, 118.26269, 118.46928, 118.9511, 118.97352, 118.97015]",0.21402113748335025
5,50,50,16,tanh,rmsprop,mse,"[115.482605, 115.69834, 115.68717, 115.57005, 115.62212, 115.74923, 115.751595, 115.750946]",0.22690989995833755
5,50,50,16,tanh,rmsprop,huber_loss,"[115.200874, 115.26915, 115.26567, 115.2279, 115.24325, 115.28199, 115.28222, 115.28216]",0.2286719624790316
5,50,50,32,relu,adam,mse,"[109.8235, 110.156006, 110.1258, 109.90399, 109.9132, 109.996666, 110.00169, 109.9986]",0.26364514751824936
5,50,50,32,relu,adam,huber_loss,"[110.13558, 110.35851, 110.34133, 110.19432, 110.201546, 110.260826, 110.26314, 110.26185]",0.26188563583387015
5,50,50,32,relu,rmsprop,mse,"[115.308426, 115.43069, 115.42547, 115.35684, 115.38405, 115.45401, 115.45478, 115.45457]",0.2280118425376877
5,50,50,32,relu,rmsprop,huber_loss,"[115.12287, 115.189674, 115.186676, 115.15008, 115.16439, 115.20145, 115.20167, 115.20161]",0.2290291499283909
5,50,50,32,tanh,adam,mse,"[116.429535, 116.89372, 116.87643, 116.63104, 116.75686, 117.05956, 117.07081, 117.06836]",0.22172826867788137
5,50,50,32,tanh,adam,huber_loss,"[116.623184, 117.075, 117.05843, 116.82159, 116.94767, 117.24731, 117.25798, 117.25575]",0.22087906712717917
5,50,50,32,tanh,rmsprop,mse,"[115.30954, 115.43755, 115.43142, 115.36073, 115.38951, 115.462944, 115.463776, 115.46354]",0.22798675252043166
5,50,50,32,tanh,rmsprop,huber_loss,"[115.21174, 115.2849, 115.28095, 115.24071, 115.25743, 115.29903, 115.29929, 115.29921]",0.22860670896038532
5,64,30,16,relu,adam,mse,"[100.777435, 101.24095, 101.17873, 100.79023, 100.650085, 100.50987, 100.518326, 100.508545]",0.32560620974168897
5,64,30,16,relu,adam,huber_loss,"[113.92189, 115.02405, 114.97665, 114.33581, 114.52766, 115.10002, 115.16185, 115.141846]",0.2313256215826016
5,64,30,16,relu,rmsprop,mse,"[114.16064, 114.19267, 114.19046, 114.17243, 114.17871, 114.19469, 114.19473, 114.19472]",0.23555195550860192
5,64,30,16,relu,rmsprop,huber_loss,"[114.11708, 114.166435, 114.163765, 114.13511, 114.14386, 114.16838, 114.1685, 114.168465]",0.23575529612023052
5,64,30,16,tanh,adam,mse,"[107.77089, 108.19414, 108.1523, 107.85492, 107.83395, 107.88835, 107.89627, 107.89059]",0.27745132430342156
5,64,30,16,tanh,adam,huber_loss,"[107.509186, 107.909966, 107.862816, 107.57619, 107.55311, 107.59839, 107.6052, 107.59961]",0.27935586123643263
5,64,30,16,tanh,rmsprop,mse,"[115.25356, 115.351456, 115.34677, 115.29238, 115.31422, 115.37016, 115.37064, 115.370514]",0.2283383438436235
5,64,30,16,tanh,rmsprop,huber_loss,"[115.17791, 115.23144, 115.22838, 115.19896, 115.21139, 115.24178, 115.24193, 115.24188]",0.2288229449832954
5,64,30,32,relu,adam,mse,"[133.20084, 134.45093, 134.55858, 134.27046, 135.33423, 137.44334, 137.55087, 137.58965]",0.15773512519506383
5,64,30,32,relu,adam,huber_loss,"[133.53702, 134.55307, 134.64604, 134.39626, 135.23616, 136.94331, 137.01265, 137.03564]",0.1566073297074298
5,64,30,32,relu,rmsprop,mse,"[115.10065, 115.161606, 115.15985, 115.12482, 115.13651, 115.16958, 115.16977, 115.169716]",0.22915252854368307
5,64,30,32,relu,rmsprop,huber_loss,"[115.14385, 115.18804, 115.18551, 115.161125, 115.17124, 115.19626, 115.19636, 115.196335]",0.22900754466950177
5,64,30,32,tanh,adam,mse,"[107.012596, 107.40985, 107.36678, 107.08042, 107.049545, 107.08198, 107.08879, 107.08338]",0.28274688147981697
5,64,30,32,tanh,adam,huber_loss,"[106.05842, 106.30687, 106.27756, 106.09272, 106.06392, 106.068535, 106.07112, 106.06883]",0.2895710605855803
5,64,30,32,tanh,rmsprop,mse,"[115.32465, 115.45238, 115.445366, 115.37552, 115.406006, 115.480034, 115.48086, 115.48063]",0.22791676402557975
5,64,30,32,tanh,rmsprop,huber_loss,"[115.3156, 115.440956, 115.43416, 115.36559, 115.3951, 115.46746, 115.46825, 115.46803]",0.22796610088518443
5,64,50,16,relu,adam,mse,"[108.7722, 108.97673, 108.95814, 108.8172, 108.81378, 108.85141, 108.85328, 108.85204]",0.2712108245656774
5,64,50,16,relu,adam,huber_loss,"[108.953445, 109.31747, 109.28708, 109.03981, 109.03649, 109.108505, 109.11459, 109.11086]",0.2694794728978921
5,64,50,16,relu,rmsprop,mse,"[115.24341, 115.326965, 115.322815, 115.27656, 115.29595, 115.343506, 115.343864, 115.34376]",0.228429172177617
5,64,50,16,relu,rmsprop,huber_loss,"[115.12982, 115.15723, 115.15547, 115.1404, 115.146866, 115.16197, 115.16202, 115.161995]",0.22912503966048195
5,64,50,16,tanh,adam,mse,"[113.116905, 113.56982, 113.542755, 113.27228, 113.33894, 113.54426, 113.55435, 113.550415]",0.24048026865941735
5,64,50,16,tanh,adam,huber_loss,"[114.06414, 114.53624, 114.51505, 114.24096, 114.32259, 114.56212, 114.573326, 114.56964]",0.2338452147413298
5,64,50,16,tanh,rmsprop,mse,"[115.38954, 115.55522, 115.54622, 115.45603, 115.49596, 115.59273, 115.59412, 115.593735]",0.22749756627130502
5,64,50,16,tanh,rmsprop,huber_loss,"[115.19971, 115.26351, 115.25947, 115.224754, 115.24025, 115.27677, 115.276985, 115.276924]",0.22869033747731646
5,64,50,32,relu,adam,mse,"[113.90273, 114.29841, 114.28149, 114.0484, 114.11445, 114.3114, 114.31941, 114.31675]",0.2353685995583794
5,64,50,32,relu,adam,huber_loss,"[115.22855, 115.7314, 115.71319, 115.43079, 115.53875, 115.82956, 115.842606, 115.83901]",0.2271451304894504
5,64,50,32,relu,rmsprop,mse,"[115.238846, 115.316505, 115.31177, 115.26886, 115.2875, 115.33222, 115.33253, 115.332436]",0.22846993008781863
5,64,50,32,relu,rmsprop,huber_loss,"[115.10687, 115.12166, 115.12085, 115.11261, 115.11599, 115.124115, 115.12413, 115.12412]",0.22930348327789854
5,64,50,32,tanh,adam,mse,"[113.36154, 113.78494, 113.76161, 113.51063, 113.57516, 113.77239, 113.78126, 113.777954]",0.23894487404343734
5,64,50,32,tanh,adam,huber_loss,"[113.68249, 114.058395, 114.03635, 113.81642, 113.8801, 114.06255, 114.06954, 114.06699]",0.23698303956298966
5,64,50,32,tanh,rmsprop,mse,"[115.21811, 115.2951, 115.29089, 115.24847, 115.26649, 115.31067, 115.31097, 115.310875]",0.22856492808635065
5,64,50,32,tanh,rmsprop,huber_loss,"[115.14955, 115.18899, 115.18663, 115.16495, 115.17422, 115.1966, 115.19668, 115.196655]",0.22899658587643312
7,32,30,16,relu,adam,mse,"[97.38982, 97.39623, 97.39584, 97.39063, 97.388245, 97.38503, 97.38503, 97.38503]",0.34800539541826125
7,32,30,16,relu,adam,huber_loss,"[82.62481, 82.62748, 82.62711, 82.62437, 82.6221, 82.61835, 82.61835, 82.61835]",0.4468657622569694
7,32,30,16,relu,rmsprop,mse,"[93.129005, 93.12947, 93.1295, 93.12914, 93.12894, 93.12855, 93.12855, 93.12855]",0.37652490300395375
7,32,30,16,relu,rmsprop,huber_loss,"[91.42608, 91.42606, 91.42607, 91.42612, 91.42614, 91.42614, 91.42614, 91.42614]",0.3879246924452563
7,32,30,16,tanh,adam,mse,"[115.683205, 115.78348, 115.78462, 115.72619, 115.74202, 115.79965, 115.800186, 115.80007]",0.22638641724763825
7,32,30,16,tanh,adam,huber_loss,"[117.0267, 117.094284, 117.09566, 117.057106, 117.07001, 117.11405, 117.114296, 117.11424]",0.2204023630917264
7,32,30,16,tanh,rmsprop,mse,"[115.08555, 115.09431, 115.09433, 115.089195, 115.09048, 115.095184, 115.09519, 115.09519]",0.2294822767525921
7,32,30,16,tanh,rmsprop,huber_loss,"[115.07242, 115.0753, 115.075264, 115.07357, 115.074066, 115.075645, 115.075645, 115.075645]",0.2296025053096114
7,32,30,32,relu,adam,mse,"[68.64301, 68.64304, 68.643036, 68.643005, 68.64297, 68.64291, 68.64291, 68.64291]",0.5404522810033194
7,32,30,32,relu,adam,huber_loss,"[82.22063, 82.224815, 82.22408, 82.21963, 82.21575, 82.20933, 82.20933, 82.20933]",0.44958654830184186
7,32,30,32,relu,rmsprop,mse,"[89.12794, 89.12804, 89.12818, 89.12815, 89.12807, 89.12778, 89.12778, 89.12778]",0.40331037661706015
7,32,30,32,relu,rmsprop,huber_loss,"[89.596275, 89.596725, 89.596695, 89.59629, 89.595985, 89.59552, 89.59552, 89.59552]",0.40017690827110824
7,32,30,32,tanh,adam,mse,"[114.51348, 114.56125, 114.56166, 114.53326, 114.53909, 114.56319, 114.5633, 114.56327]",0.23310615491633624
7,32,30,32,tanh,adam,huber_loss,"[116.40221, 116.439575, 116.44002, 116.41868, 116.42531, 116.44819, 116.448265, 116.44825]",0.22333281782803743
7,32,30,32,tanh,rmsprop,mse,"[115.06672, 115.06263, 115.06268, 115.06505, 115.06439, 115.062195, 115.062195, 115.062195]",0.22967929430394735
7,32,30,32,tanh,rmsprop,huber_loss,"[115.07281, 115.07309, 115.0731, 115.07293, 115.07297, 115.073105, 115.073105, 115.073105]",0.22961440203905242
7,32,50,16,relu,adam,mse,"[117.16267, 117.19874, 117.19917, 117.17886, 117.186356, 117.21017, 117.21024, 117.21023]",0.21989320852180336
7,32,50,16,relu,adam,huber_loss,"[121.88561, 121.960754, 121.96325, 121.9249, 121.94992, 122.020164, 122.02047, 122.02044]",0.19834803269346457
7,32,50,16,relu,rmsprop,mse,"[114.72937, 114.72903, 114.72908, 114.72932, 114.729195, 114.729004, 114.729004, 114.729004]",0.23191689032488472
7,32,50,16,relu,rmsprop,huber_loss,"[114.505844, 114.506355, 114.50646, 114.50614, 114.50612, 114.50637, 114.50637, 114.50637]",0.2334087704115715
7,32,50,16,tanh,adam,mse,"[117.69204, 117.730225, 117.73087, 117.709595, 117.71784, 117.74416, 117.74424, 117.744225]",0.21748879192267362
7,32,50,16,tanh,adam,huber_loss,"[117.07144, 117.105316, 117.10577, 117.08669, 117.093414, 117.11551, 117.11558, 117.11556]",0.22031398667420177
7,32,50,16,tanh,rmsprop,mse,"[115.07606, 115.07844, 115.07843, 115.07699, 115.077385, 115.07871, 115.078705, 115.07871]",0.2295810089641505
7,32,50,16,tanh,rmsprop,huber_loss,"[115.06866, 115.06616, 115.066246, 115.067665, 115.06719, 115.065834, 115.065834, 115.065834]",0.22965768013524632
7,32,50,32,relu,adam,mse,"[125.831825, 125.924706, 125.92865, 125.88658, 125.93003, 126.03926, 126.03976, 126.03975]",0.1803702513274678
7,32,50,32,relu,adam,huber_loss,"[118.13243, 118.15737, 118.15783, 118.144104, 118.14977, 118.16756, 118.16759, 118.16758]",0.21554138550306218
7,32,50,32,relu,rmsprop,mse,"[115.07374, 115.074356, 115.07435, 115.07398, 115.07411, 115.074425, 115.074425, 115.074425]",0.22960626193312905
7,32,50,32,relu,rmsprop,huber_loss,"[107.16339, 107.16327, 107.16329, 107.16338, 107.16339, 107.16338, 107.16338, 107.16338]",0.2825677064486137
7,32,50,32,tanh,adam,mse,"[115.784935, 115.8029, 115.80304, 115.79264, 115.79559, 115.805984, 115.806, 115.806]",0.22619073990014266
7,32,50,32,tanh,adam,huber_loss,"[117.14265, 117.18753, 117.18823, 117.162895, 117.17182, 117.201324, 117.20143, 117.201416]",0.21995406543686
7,32,50,32,tanh,rmsprop,mse,"[115.06186, 115.053955, 115.05395, 115.0586, 115.05744, 115.053185, 115.053185, 115.053185]",0.22973272232765446
7,32,50,32,tanh,rmsprop,huber_loss,"[115.072334, 115.07212, 115.07214, 115.07224, 115.07219, 115.07208, 115.07208, 115.07208]",0.22962033863687173
7,50,30,16,relu,adam,mse,"[99.84575, 99.85099, 99.8507, 99.84664, 99.84506, 99.843216, 99.843216, 99.843216]",0.3315575711167211
7,50,30,16,relu,adam,huber_loss,"[103.60155, 103.62229, 103.62141, 103.60637, 103.60248, 103.59969, 103.59972, 103.59969]",0.3063853363592875
7,50,30,16,relu,rmsprop,mse,"[105.51378, 105.5138, 105.51386, 105.513885, 105.51389, 105.513885, 105.513885, 105.513885]",0.29361068631128545
7,50,30,16,relu,rmsprop,huber_loss,"[99.77401, 99.774345, 99.77443, 99.77425, 99.77417, 99.77402, 99.77402, 99.77402]",0.3320367124054256
7,50,30,16,tanh,adam,mse,"[105.56139, 105.60137, 105.6001, 105.571976, 105.566765, 105.56608, 105.566154, 105.566124]",0.2932096866476983
7,50,30,16,tanh,adam,huber_loss,"[105.3365, 105.41397, 105.41167, 105.356964, 105.34642, 105.34413, 105.34443, 105.344284]",0.29464208671428227
7,50,30,16,tanh,rmsprop,mse,"[115.080894, 115.0862, 115.08615, 115.08305, 115.08391, 115.086784, 115.08679, 115.086784]",0.22953240132894945
7,50,30,16,tanh,rmsprop,huber_loss,"[115.07286, 115.07268, 115.07263, 115.07276, 115.07278, 115.072685, 115.072685, 115.072685]",0.2296165357456173
7,50,30,32,relu,adam,mse,"[100.071915, 100.08254, 100.08207, 100.07393, 100.07087, 100.067245, 100.06725, 100.067245]",0.33004173817357624
7,50,30,32,relu,adam,huber_loss,"[108.05381, 108.10061, 108.09991, 108.06844, 108.06572, 108.07174, 108.071846, 108.07181]",0.2764650466769297
7,50,30,32,relu,rmsprop,mse,"[112.1088, 112.10998, 112.11004, 112.10927, 112.10933, 112.10975, 112.10975, 112.10975]",0.24945386143442153
7,50,30,32,relu,rmsprop,huber_loss,"[110.128044, 110.12911, 110.12911, 110.12843, 110.128426, 110.12869, 110.128685, 110.128685]",0.26271582813462896
7,50,30,32,tanh,adam,mse,"[105.52782, 105.57125, 105.56997, 105.539406, 105.53373, 105.53289, 105.53298, 105.53294]",0.2934271390982296
7,50,30,32,tanh,adam,huber_loss,"[105.58274, 105.62244, 105.62101, 105.592926, 105.58778, 105.58714, 105.58722, 105.58719]",0.29306874629081503
7,50,30,32,tanh,rmsprop,mse,"[115.08166, 115.08755, 115.08748, 115.08404, 115.085, 115.0882, 115.08821, 115.0882]",0.22952405963225256
7,50,30,32,tanh,rmsprop,huber_loss,"[115.07037, 115.068825, 115.06885, 115.06973, 115.06948, 115.06865, 115.06865, 115.06865]",0.22964083357972548
7,50,50,16,relu,adam,mse,"[108.101364, 108.13918, 108.13831, 108.112885, 108.11078, 108.11575, 108.11583, 108.1158]",0.2761747593701906
7,50,50,16,relu,adam,huber_loss,"[108.398384, 108.414795, 108.41449, 108.4031, 108.40233, 108.40476, 108.40478, 108.40476]",0.2742503957805078
7,50,50,16,relu,rmsprop,mse,"[115.07342, 115.07345, 115.07354, 115.07352, 115.07345, 115.07348, 115.07348, 115.07348]",0.2296114531925966
7,50,50,16,relu,rmsprop,huber_loss,"[113.90388, 113.90375, 113.90378, 113.90386, 113.90382, 113.90374, 113.90374, 113.90374]",0.23744226568457805
7,50,50,16,tanh,adam,mse,"[117.10757, 117.12831, 117.128494, 117.11687, 117.12119, 117.13483, 117.13485, 117.13485]",0.22019497554628945
7,50,50,16,tanh,adam,huber_loss,"[116.774475, 116.79021, 116.79023, 116.7814, 116.78467, 116.794716, 116.79474, 116.79474]",0.22171947793919802
7,50,50,16,tanh,rmsprop,mse,"[115.07641, 115.07896, 115.07899, 115.07748, 115.077835, 115.0792, 115.0792, 115.0792]",0.22957777824735826
7,50,50,16,tanh,rmsprop,huber_loss,"[115.07604, 115.07822, 115.07819, 115.07692, 115.07727, 115.078445, 115.078445, 115.078445]",0.22958227784873056
7,50,50,32,relu,adam,mse,"[109.35453, 109.3874, 109.38693, 109.36526, 109.364525, 109.371254, 109.37131, 109.371284]",0.2677850498892205
7,50,50,32,relu,adam,huber_loss,"[109.221054, 109.24554, 109.24532, 109.22916, 109.228516, 109.23333, 109.23337, 109.23335]",0.2687078975644283
7,50,50,32,relu,rmsprop,mse,"[115.074684, 115.07683, 115.07688, 115.07561, 115.07588, 115.07699, 115.07699, 115.07699]",0.22959164775740648
7,50,50,32,relu,rmsprop,huber_loss,"[115.07539, 115.07675, 115.076805, 115.076004, 115.07617, 115.07688, 115.07688, 115.07688]",0.2295910574770684
7,50,50,32,tanh,adam,mse,"[117.09067, 117.12183, 117.122284, 117.10467, 117.1109, 117.131325, 117.13138, 117.131355]",0.22023612837352202
7,50,50,32,tanh,adam,huber_loss,"[116.97896, 116.99245, 116.99259, 116.98498, 116.987686, 116.99643, 116.99644, 116.99644]",0.2208018483118506
7,50,50,32,tanh,rmsprop,mse,"[115.068924, 115.066315, 115.06638, 115.06792, 115.06743, 115.06599, 115.06599, 115.06599]",0.22965643706184974
7,50,50,32,tanh,rmsprop,huber_loss,"[115.0709, 115.069565, 115.069565, 115.07035, 115.070145, 115.069435, 115.069435, 115.069435]",0.22963605294140033
7,64,30,16,relu,adam,mse,"[110.16999, 110.2558, 110.25587, 110.200424, 110.20031, 110.22201, 110.22239, 110.22226]",0.26211132070271925
7,64,30,16,relu,adam,huber_loss,"[120.540085, 120.59037, 120.59221, 120.56542, 120.57925, 120.62188, 120.62202, 120.62201]",0.20454595389440594
7,64,30,16,relu,rmsprop,mse,"[115.0316, 115.03334, 115.03341, 115.032394, 115.03258, 115.033424, 115.033424, 115.033424]",0.22988236570281134
7,64,30,16,relu,rmsprop,huber_loss,"[98.6482, 98.64818, 98.6482, 98.648224, 98.64823, 98.64823, 98.64823, 98.64823]",0.33957449970005865
7,64,30,16,tanh,adam,mse,"[107.70421, 107.7487, 107.7478, 107.71764, 107.71462, 107.71945, 107.71956, 107.71952]",0.2788192144204057
7,64,30,16,tanh,adam,huber_loss,"[106.39869, 106.42164, 106.42076, 106.40474, 106.402306, 106.40304, 106.40306, 106.40305]",0.28763422554851914
7,64,30,16,tanh,rmsprop,mse,"[115.07275, 115.07257, 115.072556, 115.07266, 115.072655, 115.07256, 115.07256, 115.07256]",0.22961729021750543
7,64,30,16,tanh,rmsprop,huber_loss,"[115.07234, 115.072075, 115.0721, 115.07225, 115.072174, 115.07202, 115.07202, 115.07202]",0.22962058418041698
7,64,30,32,relu,adam,mse,"[130.908, 130.9564, 130.95932, 130.93988, 130.96774, 131.0374, 131.03754, 131.03755]",0.16270218224854693
7,64,30,32,relu,adam,huber_loss,"[126.7523, 126.7972, 126.7994, 126.77885, 126.79954, 126.85391, 126.85403, 126.85403]",0.1764283615163775
7,64,30,32,relu,rmsprop,mse,"[113.09004, 113.09069, 113.09078, 113.09039, 113.09038, 113.09064, 113.09064, 113.09064]",0.24288672748891754
7,64,30,32,relu,rmsprop,huber_loss,"[105.78746, 105.78774, 105.78774, 105.78753, 105.7875, 105.7875, 105.7875, 105.7875]",0.2917784409845509
7,64,30,32,tanh,adam,mse,"[107.15778, 107.18049, 107.17985, 107.164276, 107.162384, 107.16411, 107.16414, 107.16413]",0.2825453273536725
7,64,30,32,tanh,adam,huber_loss,"[106.43911, 106.478615, 106.47734, 106.44984, 106.44571, 106.44707, 106.44715, 106.44711]",0.2873233257283174
7,64,30,32,tanh,rmsprop,mse,"[115.07195, 115.07122, 115.0712, 115.07165, 115.071556, 115.07115, 115.07115, 115.07115]",0.22962567746165272
7,64,30,32,tanh,rmsprop,huber_loss,"[115.07409, 115.07496, 115.074974, 115.074455, 115.074585, 115.07505, 115.07505, 115.07505]",0.229602519756301
7,64,50,16,relu,adam,mse,"[108.373695, 108.393906, 108.39357, 108.379974, 108.378975, 108.38196, 108.38198, 108.38197]",0.27440222938876163
7,64,50,16,relu,adam,huber_loss,"[110.5866, 110.59773, 110.59761, 110.590454, 110.590614, 110.593704, 110.59371, 110.59371]",0.25960656004167726
7,64,50,16,relu,rmsprop,mse,"[115.074394, 115.075264, 115.07532, 115.07479, 115.07488, 115.07534, 115.07534, 115.07534]",0.2296004796304676
7,64,50,16,relu,rmsprop,huber_loss,"[115.07396, 115.07466, 115.07467, 115.07426, 115.07435, 115.07472, 115.07472, 115.07472]",0.2296043690349957
7,64,50,16,tanh,adam,mse,"[112.371346, 112.40023, 112.40004, 112.382095, 112.38406, 112.39509, 112.395134, 112.39511]",0.247570329143313
7,64,50,16,tanh,adam,huber_loss,"[112.848595, 112.86838, 112.86807, 112.85594, 112.8577, 112.86584, 112.86586, 112.86585]",0.2444134782780943
7,64,50,16,tanh,rmsprop,mse,"[115.07282, 115.07297, 115.07302, 115.07292, 115.07288, 115.072945, 115.07294, 115.072945]",0.22961509981061148
7,64,50,16,tanh,rmsprop,huber_loss,"[115.07514, 115.07679, 115.076805, 115.07583, 115.07606, 115.076935, 115.07695, 115.076935]",0.2295912562099895
7,64,50,32,relu,adam,mse,"[110.768074, 110.78416, 110.784164, 110.77373, 110.77399, 110.77864, 110.778656, 110.778656]",0.25837114213463674
7,64,50,32,relu,adam,huber_loss,"[108.91096, 108.91555, 108.915474, 108.912445, 108.912285, 108.9131, 108.9131, 108.9131]",0.27085282002625805
7,64,50,32,relu,rmsprop,mse,"[115.073524, 115.07387, 115.07388, 115.07368, 115.0737, 115.07388, 115.07388, 115.07388]",0.22960929082280154
7,64,50,32,relu,rmsprop,huber_loss,"[115.072784, 115.07267, 115.07267, 115.07273, 115.07272, 115.07264, 115.07264, 115.07264]",0.22961677396524696
7,64,50,32,tanh,adam,mse,"[112.775986, 112.805824, 112.80572, 112.78735, 112.7897, 112.80179, 112.80183, 112.80181]",0.24485245199536168
7,64,50,32,tanh,adam,huber_loss,"[112.85396, 112.87017, 112.869995, 112.86004, 112.86144, 112.86809, 112.868095, 112.86809]",0.244394264255679
7,64,50,32,tanh,rmsprop,mse,"[115.069534, 115.06761, 115.06766, 115.06878, 115.06844, 115.0674, 115.0674, 115.0674]",0.22964845511274024
7,64,50,32,tanh,rmsprop,huber_loss,"[115.07119, 115.069954, 115.06996, 115.07069, 115.070496, 115.06984, 115.06985, 115.06984]",0.22963352917297977
